"Eff_Date","Course_ID","Offer_Nbr","Contact_Hours_YN","Contact_Hours","Restriction_YN","Restriction","Avail_NAWD","Quota_YN","Quota","Pre-Requisite_YN","Pre-Requisite","Co-Requisite_YN","Co-Requisite","Assumed_Knowl_YN","Assumed_Knowl","Incompatible_YN","Incompatible","Assessment_YN","Assessment","Biennial_Course_YN","Biennial_Course"
"01/01/2017","103548","1","Y","Up to 4 hours per week","Y","Available to BSc(MarineBiol) students only","N","N","","N","","N","","Y","Completion of Level I and II of BSc (Marine Biology)","N","","Y","Written assignments, research proposal and seminar","N",""
"01/01/2017","103549","1","Y","Up to 14 hours per week","Y","Available to BSc(MolBiol) students only","N","N","","Y","BIOCHEM 2510, BIOCHEM 2520, BIOCHEM 2504 & BIOCHEM 2505","N","","N","","Y","BIOCHEM 3000 & BIOCHEM 3230","Y","Exam on lecture material, practical reports/PBL & online assessments","N",""
"01/01/2017","103550","1","Y","Up to 19 hours per fortnight","Y","Available to BSc(MolBiol) students only","N","N","","Y","BIOCHEM 2510 & BIOCHEM 2520 , GENETICS 2510 & GENETICS 2520","N","","N","","Y","BIOCHEM 3000, BIOCHEM 3125 & GENETICS 3111","Y","Written exam on lecture material, written & oral reports on practicals and tutorials","N",""
"01/01/2017","103551","1","Y","Up to 23 hours per fortnight","Y","Available to BSc(MolBiol) students only","N","N","","Y","BIOCHEM 2510, BIOCHEM 2520, BIOCHEM 2504 & BIOCHEM 2505","N","","Y","BIOCHEM 3125","Y","BIOCHEM 3001 & GENETICS 3210","Y","Written exam on lecture material, written and oral reports on practicals and tutorials","N",""
"01/01/2017","103552","1","Y","Up to 12 hours per week","Y","Available to BSc(MolBiol) students only","N","N","","Y","BIOCHEM 2510 & BIOCHEM 2520 & GENETICS 2510 & GENETICS 2520","N","","N","","Y","Genetics 3211 and Genetics 3212 and Genetics 3520","Y","Final Exam, Literature review, Research report, PBL, MCQ Exam","N",""
"01/01/2017","103558","1","Y","Up to 3 hours per week","N","","Y","Y","A quota of 10 applies","N","","N","","N","","N","","Y","Practical work, Practical exam","N",""
"01/01/2017","103559","1","Y","Up to 19 hours per fortnight","N","","Y","N","","Y","GENETICS 2510 & GENETICS 2520 or equivalent","N","","N","","Y","GENETICS 3110","Y","Exam, practical component, written reports","N",""
"01/01/2017","103561","1","Y","Up to 12 hours per week","N","","Y","N","","Y","GENETICS 2510 & GENETICS 2520 or equivalent","N","","N","","Y","GENETICS 3210, GENETICS 3212","Y","Final exam, Research reports, Literature review and presentation, MCQ Exam","N",""
"01/01/2017","103562","1","Y","Up to 18 hours per fortnight","Y","Available to BSc(BiomedSc) students only","N","N","","Y","GENETICS 2510 & GENETICS 2520 or equivalent","N","","N","","Y","GENETICS 3211, GENETICS 3210 & GENETICS 3520","Y","Final Exam, Literature review, Research report, MCQ Exam","N",""
"01/01/2017","103568","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","CHEM ENG 1009, Level II Applied Maths courses and MECH ENG 2002","N","","Y","Assignments, quizzes, exam","Y","Running in Odd years"
"01/01/2017","103569","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Assignments, Laboratory experiments, Project, Final Exam","N",""
"01/01/2017","103570","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","MECH ENG 2021, MECH ENG 3102, MECH ENG 3101 (or equivalent courses)","N","","Y","Online quizzes, Assignments, CFD Project, Final Exam","N",""
"01/01/2017","103571","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","Y","Introductory principles of linear systems, acoustics, digital systems, beamforming & stat detection theory","N","","Y","quizzes and assignments","N",""
"01/01/2017","103578","1","N","","Y","This course is only open to AusAID sponsored students","N","N","","N","","N","","N","","N","","Y","All assessment is ungraded. Article review with written and verbal feedback, with annotated bibliography and presentation.","N",""
"01/01/2017","103625","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Exam and/or assignments","N",""
"01/01/2017","103630","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Exams and/or assignments","N",""
"01/01/2017","103641","1","Y","Up to 5 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","exam and/or assignments","N",""
"01/01/2017","103642","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","N","","Y","COMP SCI 3011","Y","Exams and/or assignments","N",""
"01/01/2017","103643","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","Y","COMP SCI 3005, COMP SCI 3004, COMP SCI 3001, Additionally, some basic understanding of parsing and parsers and Computer Systems is an advantage.  No detailed knowledge of advanced cryptographic systems is required.","N","","Y","Exams and/or assignments","N",""
"01/01/2017","103644","1","Y","Up to 2 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Exams and assignments","N",""
"01/01/2017","103645","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Exams and/or assignments","N",""
"01/01/2017","103648","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","MECH ENG 3102, MECH ENG 3030 and MECH ENG 3028 (or equivalent courses)","N","","Y","Assignments, Quizzes, Project, Final exam","N",""
"01/01/2017","103652","1","N","","N","","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","103654","1","N","","N","","N","N","","N","","N","","N","","N","","N","","N",""
"01/01/2017","103655","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","N","","N","","N","","N","","Y","Three written assignments (20%, 40%, 40%)","N",""
"01/01/2017","103656","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","N","","N","","N","","N","","Y","Assignments - functions 20%, calculus 40%, linear algebra 40%","N",""
"01/01/2017","103657","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","N","","N","","N","","N","","Y","Assessment 1 - 30%; Assessment 2 - 35%; Assessment 3 - 35%","N",""
"01/01/2017","103658","1","Y","Up to 12 hours per week for 13 weeks","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6001EX","N","","N","","N","","Y","Two written assignments (35%, 35%) and submission of selected practical written exercises from 4 modules (30%)","N",""
"01/01/2017","103659","1","Y","Online","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX & BIOSTATS 6001EX","N","","N","","N","","Y","3 written assignments (30%, 30%, 40%)","N",""
"01/01/2017","103660","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6001EX & BIOSTATS 6003EX","N","","N","","N","","Y","2 written assignments 35% each, submission of selected practical exercises 30%","N",""
"01/01/2017","103661","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX & BIOSTATS 6003EX","Y","BIOSTATS 6005EX","N","","N","","Y","Two major assignments (30% each) and four shorter assignments including brief online quizzes (40%)","N",""
"01/01/2017","103662","1","Y","Online","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX, BIOSTATS 6003EX & BIOSTATS 6005EX","Y","BIOSTATS 6006EX","N","","N","","Y","Three written assignments (35%, 35%, 30%)","N",""
"01/01/2017","103663","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX, BIOSTATS 6003EX, BIOSTATS 6005EX & BIOSTATS 6006EX","N","","N","","N","","Y","Three major assignments (27%, 31%, 27%) and short answer exercises(15%)","N",""
"01/01/2017","103664","1","Y","Up to 12 hours per week for 13 weeks","Y","Available to M Biostatistics students only","N","N","","Y","Minimum of 4 courses, including BIOSTATS 6002EX & BIOSTATS 6006EX","N","","N","","N","","Y","Portfolio","N",""
"01/01/2017","103665","1","Y","Up to 12 hours per week for 13 weeks","Y","Available to M Biostatistics students only","N","N","","Y","Minimum of 4 courses, including BIOSTATS 6002EX & BIOSTATS 6006EX","N","","N","","N","","Y","Portfolio","N",""
"01/01/2017","103666","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6001EX, BIOSTATS 6002EX, BIOSTATS 6003EX, BIOSTATS 6005EX &  BIOSTATS 6006EX","N","","N","","N","","Y","3 Assignments 20% each, final at-home exam 40%","Y","Offered in Odd Number ending Years"
"01/01/2017","103667","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX, BIOSTATS 6003EX, BIOSTATS 6005EX, BIOSTATS 6006EX & BIOSTATS 6007EX","N","","N","","N","","Y","Two major assignments (30% each) and  five shorter assignments (8% each)","N",""
"01/01/2017","103669","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX, BIOSTATS 6003EX, BIOSTATS 6005EX, BIOSTATS 6006EX & BIOSTATS 6007EX","N","","N","","N","","Y","Two written assignments 30% each, submission of selected practical exercises 40%","Y","Course to be offered in years ending in even number"
"01/01/2017","103670","1","N","","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","N","","Y","BIOSTATS 6001EX","N","","N","","Y","4 assignments to be submitted (20%, 30%, 25%, 25%)","N",""
"01/01/2017","103671","1","Y","Online","Y","Available to Grad Cert, Grad Dip, M Biostatistics students only","N","N","","Y","BIOSTATS 6000EX, BIOSTATS 6001EX, BIOSTATS 6003EX, BIOSTATS 6004EX, BIOSTATS 6005EX","Y","BIOSTATS 6006EX","N","","N","","Y","Three written assignments (40%, 30%, 30%).","N",""
"01/01/2017","103679","1","N","","Y","Available to MPHB students only","N","N","","N","","N","","N","","N","","Y","Literature Review and project proposal, Scientific Manuscript, Seminar Presentation","N",""
"01/01/2017","103681","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","MATHS 2201, GEOLOGY 1104, C&ENVENG 2070","N","","Y","assignments and/or quizzes","N",""
"01/01/2017","103682","1","Y","48 hours lectures, tutorials","Y","available to GDip Eng(Civil & Structural) and MEng(Civil & Structural) students only","Y","N","","N","","N","","Y","Strength of Materials","N","","Y","coursework, exam","N",""
"01/01/2017","103683","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","project reports and/or quizzes","N",""
"01/01/2017","103684","1","Y","Up to 4 hours per week","N","","Y","N","","N","","N","","Y","ELEC ENG 3021, ELEC ENG 3016 or equivalent","N","","Y","quizzes, assignments, research project","Y","Offered in odd years"
"01/01/2017","103686","1","Y","Up to 4 hours per week","N","","N","N","","N","","N","","Y","ELEC ENG 3021, ELEC ENG 3027 or equivalent","N","","Y","Quizzes, assignments, research project","Y","Offered in even years"
"01/01/2017","103699","1","Y","By supervision","Y","Appropriately qualified B.Hlth.Sc, B.Med.Sc, B.Sc, MBBS students or permission of Head of Discipline","N","N","","Y","Appropriately qualified B.Hlth.Sc, B.Med.Sc, B.Sc, MBBS students or permission of Head of Discipline","N","","N","","N","","Y","Critical literature review 15%; Tutorial participation 5% and open-book exam 15%; Final seminar 15%; Thesis 50%","N",""
"01/01/2017","103700","1","N","","Y","Available only to students admitted to the relevant Honours program","N","N","","Y","Satisfactory performance in Level III courses offered by Discipline of Pharmacology or acceptable alternative (subject to approval of Head of Discipline)","N","","N","","N","","Y","Preparation and presentation of research seminar & research poster; laboratory performance; critique of scientific manuscript; written project synopsis; thesis and oral defence of thesis; workshop and seminar attendance; research journaling","N",""
"01/01/2017","103701","1","N","","Y","Available only to students admitted to the relevant Honours program","N","N","","Y","Satisfactory performance in Level III courses offered by Discipline of Pharmacology or acceptable alternative (subject to approval of Head of Discipline).","N","","N","","N","","Y","Preparation and presentation of research seminar & research poster; laboratory performance; critique of scientific manuscript; written project synopsis; thesis and oral defence of thesis; workshop and seminar attendance; research journaling","N",""
"01/01/2017","103702","1","N","","Y","Available to B Med Sc students, appropriately qualified  B Health Sci students only, or by permission of Head of Discipline","N","N","","N","","N","","N","","N","","Y","Course work, seminar attendance, honours thesis","N",""
"01/01/2017","103703","1","N","","Y","Available to B Med Sc students, appropriately qualified  B Health Sci students only, or by permission of Head of Discipline","N","N","","N","","N","","N","","N","","Y","Course work, seminar attendance, honours thesis","N",""
"01/01/2017","103726","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Essays, tutorial papers, tutorial presentation/participation","N",""
"01/01/2017","103727","1","Y","Up to 3 hours per week","N","","Y","N","","N","","N","","N","","N","","Y","Research essay 50%, Short essay 35%, Tutorial participation 15%","N",""
"01/01/2017","103728","1","Y","Up to 3 hours per week","N","","N","Y","A quota will apply","N","","N","","N","","Y","Students who have successfully completed ANTH 1101 may not choose the Anthropology module within this course","Y","participation 10%; overview module collection/quiz 10%; skills module assignment 20%; research portfolio 50%, learning contribution 10%","N",""
"01/01/2017","103754","1","N","","N","","CHK","N","","Y","MANAGEMT 7100, MANAGEMT 7101","N","","N","","N","","Y","Exam/assignments/tests/tutorial work as prescribed at first lecture","N",""
"01/01/2017","103754","2","N","","N","","N","N","","Y","MANAGEMT 7100NA, MANAGEMT 7101NA","N","","N","","N","","Y","Exam/assignments/tests/tutorial work as prescribed at first lecture","N",""
"01/01/2017","103756","1","Y","Up to 5 hours per week","N","","N","N","","N","","N","","Y","Introduction to Petroleum Engineering, Higher Maths, Physics, Chemistry, Fundamental laws of statics and dynamics, stress analysis, fluid flow through pipes and annulus","N","","Y","practical abd tutorial reports & final exam","N",""
