"Term","Course_ID","Offer_Nbr","Class_Nbr","Section","Enrl_Stat","Class_Stat","Assoc","Session","Auto_Enrol","Auto_Enr_2","Class_Type","Cap_Enrl","Tot_Enrl","Comb_Sects_ID","Combined_Sect_Cap_Enrl","Combined_Sect_Tot_Enrl"
"3744","106711","2","42310","01EX","Open","Active","1","1","","","Enrolment","10","5","","",""
"3710","105059","2","15756","01OL","Open","Active","1","1","","","Enrolment","20","6","","",""
"3720","107960","1","26029","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3710","107431","1","14916","TU10","Closed","Active","10","1","","","Enrolment","23","23","","",""
"3742","108872","1","40165","LE01","Open","Active","10","1","TU01","","Enrolment","10","1","","",""
"3720","105403","1","24190","TU04","Open","Active","10","1","","","Enrolment","25","24","","",""
"3710","108989","1","18836","CL01","Open","Active","10","FM2","","","Enrolment","20","3","","",""
"3720","103528","1","28752","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3710","105396","1","15790","01NT","Open","Active","1","FY1","","","Enrolment","10","1","","",""
"3710","108477","1","16348","01NT","Open","Active","1","TYD","","","Enrolment","20","0","","",""
"3710","107436","1","13895","TU04","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3710","104244","1","14197","TU09","Open","Active","10","1","","","Enrolment","18","17","","",""
"3710","106184","1","13532","PR04","Closed","Active","11","FY1","LE02","SE02","Enrolment","9","9","","",""
"3710","102668","1","15624","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3710","104879","1","11092","LE01","Open","Active","10","1","","","Enrolment","100","82","","",""
"3736","102339","2","33062","01NA","Open","Active","1","1","","","Enrolment","35","6","","",""
"3733","104239","2","30071","01NA","Open","Active","1","1","","","Enrolment","40","13","","",""
"3739","108543","2","36123","01NA","Open","Active","1","1","","","Enrolment","5","1","","",""
"3720","107512","1","28530","01NT","Open","Active","1","TYB","","","Enrolment","20","0","","",""
"3710","109166","1","19114","01NT","Open","Active","1","1","","","Enrolment","30","4","","",""
"3710","108004","1","16194","01OL","Open","Active","1","1","","","Enrolment","20","3","","",""
"3710","105877","1","18639","SG12","Closed","Stop Enrl","22","1","LE01","TU12","Enrolment","24","0","","",""
"3720","100088","1","25403","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3720","108987","1","24815","WR01","Open","Active","10","1","","","Enrolment","35","16","","",""
"3710","103726","1","12912","LE01","Open","Active","10","1","","","Enrolment","290","228","","",""
"3720","107439","1","24880","LE01","Open","Active","10","1","","","Enrolment","80","72","","",""
"3720","103552","1","23943","LE01","Open","Active","10","1","PR01","WR01","Enrolment","6","4","","",""
"3715","106030","1","95123","01NT","Open","Active","1","1","","","Enrolment","25","1","","",""
"3720","109122","1","23440","LE01","Open","Active","10","1","","","Enrolment","10","1","","",""
"3720","108293","1","23121","LE01","Open","Active","10","1","","","Enrolment","30","20","","",""
"3720","100735","1","25457","THE","Open","Active","1","1","","","Enrolment","100","2","","",""
"3720","103899","1","25582","01EX","Open","Active","1","1","","","Enrolment","45","11","","",""
"3736","108512","1","33237","SE02","Closed","ToBeCancel","10","1","","","Enrolment","0","0","","",""
"3710","018078","1","10089","CB14","Closed","Active","10","FY1","LE01","","Enrolment","9","9","","",""
"3710","105047","1","12361","TU04","Open","Active","10","1","","","Enrolment","40","38","","",""
"3710","103893","1","15708","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3739","106034","1","36102","01NT","Open","Active","1","1","","","Enrolment","25","1","","",""
"3710","107222","1","19036","SE01","Open","Active","10","1","","","Enrolment","14","6","","",""
"3710","107973","1","16180","01NT","Open","Active","1","1","","","Enrolment","35","2","","",""
"3710","107035","1","11862","TU01","Open","Active","10","1","LE01","","Enrolment","100","94","","",""
"3720","108674","1","24315","TU13","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3710","109099","1","18676","LE01","Open","Active","10","FY1","PR01","TU01","Enrolment","70","50","","",""
"3720","108976","1","20345","LE01","Open","Active","10","1","","","Enrolment","47","45","","",""
"3720","108031","1","26068","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3710","108395","1","16279","01NT","Open","Active","1","1","","","Enrolment","1","0","","",""
"3720","103972","1","23021","TU06","Closed","Active","10","1","","","Enrolment","30","30","","",""
"3720","105913","1","23369","SE01","Open","Active","10","1","","","Enrolment","120","67","","",""
"3720","106547","1","28321","PR07","Open","Active","11","FY2","LE02","SE05","Enrolment","104","92","","",""
"3720","108837","1","28350","LE01","Open","Active","10","1","","","Enrolment","51","46","","",""
"3720","105486","1","25677","01NT","Open","Active","1","1","","","Enrolment","10","4","","",""
"3710","105482","1","14726","SE01","Open","Active","10","1","","","Enrolment","10","2","","",""
"3736","108538","1","33011","SE01","Open","Active","10","1","","","Enrolment","25","24","","",""
"3720","101384","1","24173","TU04","Open","Active","10","1","","","Enrolment","17","16","","",""
"3710","104244","1","14205","TU01","Open","Active","10","1","","","Enrolment","18","17","","",""
"3720","105877","1","21916","SG03","Closed","Active","13","1","LE01","TU03","Enrolment","17","17","","",""
"3720","101529","1","24883","LE01","Open","Active","10","1","","","Enrolment","150","138","","",""
"3733","108540","1","30020","SE01","Open","Active","10","1","","","Enrolment","35","19","","",""
"3710","103259","1","14413","TU01","Open","Active","10","1","","","Enrolment","32","30","","",""
"3720","107044","1","25279","PR04","Closed","Active","10","1","LE01","","Enrolment","36","36","","",""
"3720","009101","1","22587","TU10","Closed","Active","10","1","","","Enrolment","42","42","","",""
"3710","106097","1","15866","01NT","Closed","Active","1","1","","","Enrolment","0","0","","",""
"3720","104843","1","23344","LE01","Closed","Active","10","1","","","Enrolment","56","56","","",""
"3720","108754","1","23101","LE01","Open","Active","10","1","","","Enrolment","60","44","","",""
"3710","108522","1","14430","TU04","Closed","Active","10","1","","","Enrolment","25","25","","",""
"3710","100767","1","15578","THE","Open","Active","1","1","","","Enrolment","100","1","","",""
"3720","107394","1","25855","01NT","Open","Active","1","TYB","","","Enrolment","15","0","","",""
"3720","102662","1","28340","LE01","Open","Active","10","1","","","Enrolment","20","15","","",""
"3720","101384","1","24174","TU03","Closed","Tentative","10","1","","","Enrolment","17","0","","",""
"3720","104331","1","21746","LE01","Open","Active","10","1","","","Enrolment","120","112","","",""
"3705","105563","1","92142","LE01","Open","Active","10","S04","","","Enrolment","60","22","","",""
"3710","105202","1","15072","CL08","Open","Active","12","FY1","PR03","","Enrolment","14","12","","",""
"3720","108077","1","20993","LE01","Open","Active","10","1","","","Enrolment","96","77","","",""
"3710","107270","1","14054","SE01","Open","Active","10","1","","","Enrolment","50","31","","",""
"3710","109001","1","16475","01EX","Open","Active","1","1","","","Enrolment","10","0","","",""
"3720","106187","1","23558","TU01","Open","Active","10","FY2","SE01","CL01","Enrolment","15","9","","",""
"3720","105433","1","21048","LE01","Open","Active","10","1","","","Enrolment","66","62","","",""
"3710","106184","1","13530","PR02","Open","Active","10","FY1","LE01","SE01","Enrolment","9","8","","",""
"3720","106185","1","28613","PR11","Closed","Active","13","FY2","LE04","SE04","Enrolment","8","8","","",""
"3720","100735","1","25456","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3720","106716","1","23756","TU04","Closed","Active","10","1","","","Enrolment","20","20","","",""
"3710","108149","1","14973","TU09","Closed","Cancelled","10","1","","","Enrolment","20","0","","",""
"3720","106514","1","20593","LE01","Open","Active","10","1","PR01","CE01","Enrolment","20","9","","",""
"3710","109009","2","18500","LE01","Open","Active","10","1","","","Enrolment","20","11","","",""
"3744","105809","1","42014","LE01","Open","Active","10","1","TU01","","Enrolment","30","1","","",""
"3720","107318","1","25840","01NT","Open","Active","1","FM1","","","Enrolment","10","0","","",""
"3720","104257","1","20395","TU02","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3710","102958","1","15634","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3720","102904","1","24838","LE01","Open","Active","10","1","","","Enrolment","90","48","","",""
"3720","100546","1","25425","THE","Open","Active","1","1","","","Enrolment","100","75","","",""
"3710","103854","1","15704","01NT","Closed","Active","1","FM2","","","Enrolment","1","1","","",""
"3710","104233","1","14470","TU04","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3710","108711","1","10164","TU02","Open","Active","10","1","","","Enrolment","25","21","","",""
"3720","107444","1","21274","PR01","Open","Active","10","1","","","Enrolment","5","4","","",""
"3720","103260","1","24420","TU10","Open","Active","10","1","","","Enrolment","25","22","","",""
"3710","100087","1","15518","01NT","Open","Active","1","1","","","Enrolment","20","10","","",""
"3720","105420","1","25665","01NT","Open","Active","1","1","","","Enrolment","50","21","","",""
"3720","108346","1","26123","01NT","Open","Active","1","TYB","","","Enrolment","25","0","","",""
"3710","103570","1","10221","LE01","Open","Active","10","1","","","Enrolment","24","20","","",""
"3720","106976","1","20869","SE01","Open","Active","10","1","","","Enrolment","55","49","","",""
"3710","106092","1","15865","01NT","Open","Active","1","1","","","Enrolment","20","10","","",""
"3710","108675","1","14423","TU03","Closed","Cancelled","10","1","","","Enrolment","25","0","","",""
"3710","104229","1","14493","TU11","Closed","Active","10","1","","","Enrolment","20","20","","",""
"3710","101786","1","15590","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3720","106384","1","28958","LEC0","Open","Active","10","1","","","Enrolment","50","9","","",""
"3710","107868","1","16142","01NT","Closed","Active","1","1","","","Enrolment","0","0","","",""
"3710","108806","1","16459","01NT","Open","Active","1","1","","","Enrolment","20","1","","",""
"3748","107435","4","46050","01BR","Open","Active","1","1","","","Enrolment","130","0","","",""
"3720","104229","1","24401","TU03","Open","Active","10","1","","","Enrolment","20","19","","",""
"3710","104233","1","14464","TU10","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3720","109173","1","28821","01NT","Open","Active","1","1","","","Enrolment","20","1","","",""
"3710","103780","1","14724","LE01","Open","Active","10","1","","","Enrolment","35","23","","",""
"3720","108426","1","28475","01RW","Open","Active","1","TYB","","","Enrolment","20","0","","",""
"3720","019786","1","22979","TU12","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3710","102707","1","10591","LE01","Open","Active","10","1","","","Enrolment","5","3","","",""
"3710","108149","1","14970","TU12","Open","Active","10","1","","","Enrolment","25","22","","",""
"3720","105591","1","23322","LE01","Closed","Active","10","1","","","Enrolment","42","42","","",""
"3720","106185","1","23382","PR04","Open","Active","11","FY2","LE02","SE02","Enrolment","9","8","","",""
"3720","107211","1","25820","01NT","Open","Active","1","FM1","","","Enrolment","10","1","","",""
"3720","108238","1","28733","RS20","Open","Active","10","1","","","Enrolment","10","1","","",""
"3710","104832","1","12696","LE01","Closed","Active","10","1","","","Enrolment","2","2","","",""
"3746","106387","2","44031","01NA","Open","Active","1","1","","","Enrolment","35","2","","",""
"3720","105349","1","25650","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3710","104247","1","14227","TU02","Open","Active","10","1","","","Enrolment","25","20","","",""
"3720","103926","1","25598","TRF","Open","Active","1","1","","","Enrolment","100","0","","",""
"3720","103129","1","23552","LE01","Open","Active","10","1","","","Enrolment","45","39","","",""
"3720","108457","1","26196","01WT","Open","Active","1","TYD","","","Enrolment","20","0","","",""
"3720","108522","1","24346","TU01","Closed","Active","10","1","","","Enrolment","24","24","","",""
"3710","105876","1","11314","PR06","Open","Active","10","1","","","Enrolment","40","36","","",""
"3710","101975","1","13082","TU05","Open","Active","10","1","","","Enrolment","23","21","","",""
"3720","107815","1","25989","01NT","Open","Active","1","1","","","Enrolment","15","12","","",""
"3710","104278","1","11963","LE01","Open","Active","10","1","TU01","","Enrolment","30","18","","",""
"3710","105557","1","15812","01NT","Open","Active","1","FY1","","","Enrolment","5","0","","",""
"3710","105481","1","13801","LE01","Open","Active","10","1","","","Enrolment","20","2","","",""
"3720","104900","1","22293","TU05","Closed","Active","10","1","","","Enrolment","22","22","","",""
"3720","107814","1","25988","01NT","Open","Active","1","1","","","Enrolment","20","6","","",""
"3720","104994","1","23786","SE13","Open","Active","10","1","","","Enrolment","30","28","","",""
"3710","108446","1","16318","01WT","Open","Active","1","FY1","","","Enrolment","20","7","","",""
"3720","106757","1","23173","ST02","Closed","Active","10","1","","","Enrolment","9","9","","",""
"3710","107970","1","16177","01NT","Open","Active","1","1","","","Enrolment","35","0","","",""
"3739","106420","1","36114","01EX","Open","Active","1","1","","","Enrolment","45","0","","",""
"3710","107021","1","15941","THE","Open","Active","1","1","","","Enrolment","100","19","","",""
