"Eff_Date","Course_ID","Offer_Nbr","Acad_Group","Subject","Catalogue","Approved","Campus","Sch_Print","Cat_Print","Print","Acad_Org","Career","Schedule_Course","Band_ID","Rq_Group","Discp_Grp_Cd","Field_of_Ed_Cd"
"01/01/2017","103549","1","SCI","BIOCHEM","3125","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002155","0401","010901"
"01/01/2017","103550","1","SCI","GENETICS","3110","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002156","0401","010909"
"01/01/2017","103551","1","SCI","BIOCHEM","3225","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002155","0401","010901"
"01/01/2017","103552","1","SCI","GENETICS","3210","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","002156","0401","010909"
"01/01/2017","103558","1","SCI","PHYSICS","7104","A","NTRCE","Y","Y","Y","SCHPHYSCI","PGCW","Y","2","","0403","010301"
"01/01/2017","103559","1","SCI","GENETICS","3111","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","","0401","010909"
"01/01/2017","103561","1","SCI","GENETICS","3211","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","","0401","010909"
"01/01/2017","103562","1","SCI","GENETICS","3212","A","NTRCE","Y","Y","Y","SCHBIOSCI","UGRD","Y","2","001951","0401","010909"
"01/01/2017","103568","1","ENG","MECH ENG","7043","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","030701"
"01/01/2017","103569","1","ENG","MECH ENG","7044","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","030701"
"01/01/2017","103570","1","ENG","MECH ENG","7045","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","030701"
"01/01/2017","103571","1","ENG","ELEC ENG","7065","A","NTRCE","Y","Y","Y","ELECENG","PGCW","N","2","","0703","031399"
"01/01/2017","103578","1","EDUC","IAP","1000","A","NTRCE","Y","N","Y","EDUCS","NAWD","Y","","","","000000"
"01/01/2017","103625","1","MATH","COMP SCI","4000","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020303"
"01/01/2017","103630","1","MATH","COMP SCI","4022","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020119"
"01/01/2017","103641","1","MATH","COMP SCI","4023","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020103"
"01/01/2017","103642","1","MATH","COMP SCI","4041","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","N","2","002428","0503","020107"
"01/01/2017","103643","1","MATH","COMP SCI","4044","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","N","2","002428","0503","020117"
"01/01/2017","103644","1","MATH","COMP SCI","4054","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","N","2","002428","0503","020100"
"01/01/2017","103645","1","MATH","COMP SCI","4077","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020100"
"01/01/2017","103648","1","ENG","MECH ENG","7059","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","030701"
"01/01/2017","103652","1","ARTS","EXCHANGE","1006ARTS","A","NTRCE","Y","N","Y","H&SSFO","UGRD","Y","1","","","090300"
"01/01/2017","103654","1","ARTS","EXCHANGE","1003ARTS","A","NTRCE","Y","N","Y","H&SSFO","UGRD","Y","1","","","090300"
"01/01/2017","103655","1","MED","BIOSTATS","6000EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103656","1","MED","BIOSTATS","6001EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103657","1","MED","BIOSTATS","6002EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103658","1","MED","BIOSTATS","6003EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103659","1","MED","BIOSTATS","6004EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103660","1","MED","BIOSTATS","6005EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103661","1","MED","BIOSTATS","6006EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103662","1","MED","BIOSTATS","6007EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103663","1","MED","BIOSTATS","6008EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103664","1","MED","BIOSTATS","6009","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103665","1","MED","BIOSTATS","6010","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103666","1","MED","BIOSTATS","6011EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103667","1","MED","BIOSTATS","6012EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103669","1","MED","BIOSTATS","6014EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","","069999"
"01/01/2017","103670","1","MED","BIOSTATS","6015EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103671","1","MED","BIOSTATS","6016EX","A","EXT","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","","069999"
"01/01/2017","103679","1","SCI","PLANT SC","7231AWT","A","WAITE","Y","N","Y","SCHAG&WINE","PGCW","Y","2","","1101","050101"
"01/01/2017","103681","1","ENG","C&ENVENG","4099","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","N","2","","0702","030903"
"01/01/2017","103682","1","ENG","C&ENVENG","7058","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","Y","2","","0702","030903"
"01/01/2017","103683","1","ENG","C&ENVENG","7059","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","N","2","","0702","030903"
"01/01/2017","103684","1","ENG","ELEC ENG","7066","A","NTRCE","Y","Y","Y","ELECENG","PGCW","Y","2","","0703","031399"
"01/01/2017","103686","1","ENG","ELEC ENG","7068","A","NTRCE","Y","Y","Y","ELECENG","PGCW","N","2","","0703","031399"
"01/01/2017","103699","1","MED","OB&GYNAE","4100BHO","A","HOSP","Y","Y","Y","PAED&REPRO","UGRD","Y","3","","0806","060107"
"01/01/2017","103700","1","MED","PHARM","4100A","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","N","2","","0404","019907"
"01/01/2017","103701","1","MED","PHARM","4100B","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","N","2","","0404","019907"
"01/01/2017","103702","1","MED","PUB HLTH","4100AHO","A","HOSP","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","103703","1","MED","PUB HLTH","4100BHO","A","HOSP","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","103719","1","MED","RSCHMED","8146","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103726","1","ARTS","ANTH","1104","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","103727","1","ARTS","DEVT","1001","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0199","090303"
"01/01/2017","103728","1","ARTS","ARTS","1006","A","NTRCE","Y","N","Y","ANTHROPLGY","UGRD","N","1","","0105","090303"
"01/01/2017","103754","1","BUS","MANAGEMT","7231","A","NTRCE","Y","N","Y","BUSSCH","PGCW","N","3","","0904","080300"
"01/01/2017","103754","2","BUS","MANAGEMT","7231NA","A","NGA","N","N","Y","BUSSCH","PGCW","N","3","002190","0904","080300"
"01/01/2017","103756","1","ENG","PETROENG","2010","A","NTRCE","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103757","1","ENG","PETROENG","3023","A","NTRCE","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103759","1","ENG","PETROENG","7049","A","NTRCE","Y","Y","Y","PETROL","PGCW","N","2","","0799","030399"
"01/01/2017","103760","1","ENG","PETROENG","4027","A","NTRCE","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103762","1","ENG","PETROENG","7050","A","NTRCE","Y","Y","Y","PETROL","PGCW","Y","2","","0799","030399"
"01/01/2017","103767","1","MED","PATHOL","3100","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","","0401","060113"
"01/01/2017","103768","1","MED","PATHOL","3200","A","NTRCE","Y","Y","Y","MEDSCI","UGRD","Y","2","","0401","060113"
"01/01/2017","103772","1","LAW","LAW","7099","A","NTRCE","Y","Y","Y","LAWS","PGCW","N","3","","0906","090900"
"01/01/2017","103774","1","LAW","LAW","7038","A","NTRCE","Y","Y","Y","LAWS","PGCW","N","3","","0906","090901"
"01/01/2017","103775","1","ENG","C&ENVENG","7060A","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","Y","2","","0702","030911"
"01/01/2017","103776","1","ENG","C&ENVENG","7060B","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","Y","2","","0702","030911"
"01/01/2017","103777","1","MED","PUB HLTH","7073","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103779","1","MED","PUB HLTH","7081","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103779","2","MED","PUB HLTH","7081OL","A","OL","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103780","1","MED","PUB HLTH","7074","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103780","2","MED","PUB HLTH","7074OL","A","OL","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103781","1","MED","PUB HLTH","7075","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103781","2","MED","PUB HLTH","7075OL","A","OL","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103782","1","MED","PUB HLTH","7076","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103782","2","MED","PUB HLTH","7076OL","A","OL","Y","Y","Y","PUBLICHLTH","PGCW","N","2","","0809","061300"
"01/01/2017","103783","1","MED","PUB HLTH","7077","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103799","1","MATH","PURE MTH","3021","A","NTRCE","Y","N","Y","MATHSCI","UGRD","N","2","","0501","010101"
"01/01/2017","103800","1","MATH","PURE MTH","7064","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","N","2","","0501","010101"
"01/01/2017","103807","1","CON","VETMUS","1615A","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103808","1","CON","VETMUS","1615B","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103826","1","CON","VETMUS","1955A","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103827","1","CON","VETMUS","1955B","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103828","2","MED","PUB HLTH","7078OL","A","OL","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103828","1","MED","PUB HLTH","7078","A","NTRCE","Y","Y","Y","PUBLICHLTH","PGCW","Y","2","","0809","061300"
"01/01/2017","103832","1","CON","VETMUS","1856A","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103833","1","CON","VETMUS","1856B","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103834","1","CON","VETMUS","1855A","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103835","1","CON","VETMUS","1855B","A","NTRCE","Y","N","Y","ELDERCON","VETS","N","1","","0605","100101"
"01/01/2017","103837","1","LAW","LAW","7040","A","NTRCE","Y","Y","Y","LAWS","PGCW","Y","3","","0906","090900"
"01/01/2017","103838","1","LAW","LAW","7043","A","NTRCE","Y","Y","Y","LAWS","PGCW","N","3","","0906","090900"
"01/01/2017","103853","1","ENG","DEFSCI","7016A","A","NTRCE","Y","Y","Y","ELECENG","PGCW","Y","2","","","039999"
"01/01/2017","103854","1","MATH","DEFSCI","7016B","A","NTRCE","Y","Y","Y","ELECENG","PGCW","Y","2","","","039999"
"01/01/2017","103856","1","ARTS","ARTH","5522","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","091303"
"01/01/2017","103857","1","ARTS","ARTH","5523","A","NTRCE","Y","Y","Y","ARTHIST","PGCW","Y","1","","0102","091303"
"01/01/2017","103868","1","SCI","PLANT SC","7231BWT","A","WAITE","Y","N","Y","SCHAG&WINE","PGCW","Y","2","","1101","050101"
"01/01/2017","103869","1","SCI","PLANT SC","7230AWT","A","WAITE","Y","N","Y","SCHAG&WINE","PGCW","Y","2","","1101","050101"
"01/01/2017","103870","1","SCI","PLANT SC","7230BWT","A","WAITE","Y","N","Y","SCHAG&WINE","PGCW","Y","2","","1101","050101"
"01/01/2017","103890","1","ENG","C&ENVENG","7061","A","NTRCE","Y","Y","N","CIV&ENVENG","PGCW","Y","2","","0702","030903"
"01/01/2017","103891","1","ENG","ELEC ENG","7069","A","NTRCE","Y","Y","Y","ELECENG","PGCW","Y","2","","0703","031301"
"01/01/2017","103893","1","SCI","RSCHSCI","8145","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0403","000009"
"01/01/2017","103898","1","MED","PHARM","7011EX","A","EXT","Y","Y","Y","MEDSCI","PGCW","Y","2","","0404","019907"
"01/01/2017","103899","1","MED","PHARM","7012EX","A","EXT","Y","Y","Y","MEDSCI","PGCW","Y","2","","0404","019907"
"01/01/2017","103902","1","MED","EXCHANGE","8000","A","NTRCE","Y","N","Y","HLTHSCFO","PGRS","Y","3","","","060100"
"01/01/2017","103902","2","ECO","EXCHANGE","8000ECO","A","NTRCE","Y","Y","Y","ECONOMICSS","PGRS","Y","3","","","091901"
"01/01/2017","103907","1","MED","RSCHMED","8147","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103909","1","SCI","RSCHSCI","8147","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0403","000009"
"01/01/2017","103910","1","ENG","MECH ENG","7046","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","031700"
"01/01/2017","103911","1","MED","RSCHMED","8148","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103919","1","MED","RSCHMED","8149","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103920","1","MED","RSCHMED","8150","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103921","1","MED","RSCHMED","8151","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103926","1","MED","RSCHMED","8155","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103927","1","ECO","RSCHECO","8103","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0901","000009"
"01/01/2017","103931","1","MED","RSCHMED","8158","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103933","1","ENG","RSCHENG","8128","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0789","000009"
"01/01/2017","103940","1","BUS","COMMERCE","4002A","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080301"
"01/01/2017","103941","1","BUS","COMMERCE","4002B","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080301"
"01/01/2017","103947","1","ENG","MECH ENG","7047","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","030701"
"01/01/2017","103950","1","MED","PSYCHOL","7998A","A","NTRCE","Y","Y","Y","PSYCHOLOGY","PGRS","N","1","","0201","090701"
"01/01/2017","103951","1","MED","PSYCHOL","7998B","A","NTRCE","Y","Y","Y","PSYCHOLOGY","PGRS","N","1","","0201","090701"
"01/01/2017","103952","1","MED","RSCHMED","8159","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","103957","1","ENG","CHEM ENG","7047","A","NTRCE","Y","Y","Y","CHEMENG","PGCW","N","2","","0701","030301"
"01/01/2017","103958","1","ENG","RSCHENG","8129","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0789","000009"
"01/01/2017","103959","1","ENG","MECH ENG","7048","A","NTRCE","Y","Y","Y","MECHENG","PGCW","N","2","","0704","031700"
"01/01/2017","103960","1","ARTS","INDO","2004","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","091513"
"01/01/2017","103961","1","ENG","C&ENVENG","1008","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030999"
"01/01/2017","103961","2","ENG","C&ENVENG","1008BR","A","BRAD","Y","N","Y","CIV&ENVENG","NAWD","Y","2","","0702","030999"
"01/01/2017","103962","1","ENG","MINING","1011","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0705","030303"
"01/01/2017","103962","2","ENG","MINING","1011BR","A","BRAD","Y","Y","Y","CIV&ENVENG","NAWD","Y","2","","0705","030303"
"01/01/2017","103963","2","ENG","C&ENVENG","1010BR","A","BRAD","Y","N","Y","CIV&ENVENG","NAWD","Y","2","","0702","030903"
"01/01/2017","103963","1","ENG","C&ENVENG","1010","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030903"
"01/01/2017","103964","1","ENG","C&ENVENG","1009","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030999"
"01/01/2017","103964","2","ENG","C&ENVENG","1009BR","A","BRAD","Y","N","Y","CIV&ENVENG","NAWD","Y","2","","0702","030999"
"01/01/2017","103965","1","ENG","PETROENG","1005","A","NTRCE","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103966","2","ENG","PETROENG","1006BR","A","BRAD","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103966","1","ENG","PETROENG","1006","A","NTRCE","Y","Y","Y","PETROL","UGRD","Y","2","","0799","030399"
"01/01/2017","103967","2","ENG","CHEM ENG","1007BR","A","BRAD","Y","Y","Y","CHEMENG","NAWD","Y","2","","0701","030301"
"01/01/2017","103967","1","ENG","CHEM ENG","1007","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","030301"
"01/01/2017","103969","2","ENG","CHEM ENG","1009BR","A","BRAD","Y","N","Y","CHEMENG","NAWD","Y","2","","0701","030301"
"01/01/2017","103969","1","ENG","CHEM ENG","1009","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","030301"
"01/01/2017","103970","1","ENG","CHEM ENG","1010","A","NTRCE","Y","Y","Y","CHEMENG","UGRD","Y","2","","0701","030301"
"01/01/2017","103970","2","ENG","CHEM ENG","1010BR","A","BRAD","Y","Y","Y","CHEMENG","NAWD","Y","2","","0701","030301"
"01/01/2017","103971","1","ENG","MECH ENG","1006","A","NTRCE","Y","Y","Y","MECHENG","UGRD","Y","2","","0704","030701"
"01/01/2017","103971","3","ENG","MECH ENG","1006BR","A","BRAD","Y","Y","Y","MECHENG","NAWD","Y","2","","0704","030701"
"01/01/2017","103972","1","ENG","MECH ENG","1007","A","NTRCE","Y","Y","Y","MECHENG","UGRD","Y","2","","0704","030701"
"01/01/2017","103972","2","ENG","MECH ENG","1007BR","A","BRAD","Y","N","Y","MECHENG","NAWD","Y","2","","0704","030701"
"01/01/2017","103974","1","ENG","MECH ENG","7061","A","NTRCE","Y","Y","Y","MECHENG","PGCW","N","2","","0704","030701"
"01/01/2017","103976","1","ENG","MECH ENG","7062","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","031501"
"01/01/2017","103978","1","ENG","MECH ENG","7063","A","NTRCE","Y","Y","Y","MECHENG","PGCW","Y","2","","0704","031501"
"01/01/2017","103981","1","ENG","ELEC ENG","1010","A","NTRCE","Y","Y","Y","ELECENG","UGRD","N","2","","0703","031399"
"01/01/2017","103981","2","ENG","ELEC ENG","1010BR","A","BRAD","Y","N","Y","ELECENG","NAWD","N","2","","0703","031399"
"01/01/2017","103982","2","ENG","C&ENVENG","1012BR","A","BRAD","Y","N","Y","CIV&ENVENG","NAWD","Y","2","","0702","030999"
"01/01/2017","103982","1","ENG","C&ENVENG","1012","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030999"
"01/01/2017","103984","1","ECIC","TECHCOMM","7016","A","NTRCE","Y","Y","Y","ECIC","PGCW","N","3","002201","","080301"
"01/01/2017","103997","1","MED","EXCHANGE","1001HSC","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","","069999"
"01/01/2017","103998","1","SCI","ANIML SC","3046RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","","1102","050105"
"01/01/2017","104003","1","SCI","PHYSICS","7209","A","NTRCE","Y","Y","Y","SCHPHYSCI","PGCW","N","2","","0403","010301"
"01/01/2017","104006","2","SCI","GEOLOGY","1104BR","A","BRAD","Y","Y","Y","SCHPHYSCI","NAWD","Y","2","","0402","010703"
"01/01/2017","104006","1","SCI","GEOLOGY","1104","A","NTRCE","Y","Y","Y","SCHPHYSCI","UGRD","Y","2","","0402","010703"
"01/01/2017","104035","1","ARTS","CHIN","2006","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","091515"
"01/01/2017","104065","1","ARTS","MDIA","1004","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100700"
"01/01/2017","104067","1","ARTS","MDIA","1006","A","NTRCE","Y","Y","Y","MEDIA","UGRD","N","1","001878","0299","100700"
"01/01/2017","104070","1","LAW","LAW","7120","A","NTRCE","Y","Y","Y","LAWS","PGCW","Y","3","","0906","090900"
"01/01/2017","104080","1","MATH","COMP SCI","4094","A","NTRCE","Y","Y","Y","COMPSCI","UGRD","Y","2","002428","0503","020303"
"01/01/2017","104081","1","MATH","COMP SCI","7094","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","","0503","020303"
"01/01/2017","104082","1","MATH","COMP SCI","7096A","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002098","0503","031305"
"01/01/2017","104083","1","MATH","COMP SCI","7096B","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","Y","2","002098","0503","031305"
"01/01/2017","104084","1","MATH","COMP SCI","7095A","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","002099","0503","031305"
"01/01/2017","104085","1","MATH","COMP SCI","7095B","A","NTRCE","Y","Y","Y","COMPSCI","PGCW","N","2","","0503","031305"
"01/01/2017","104087","1","ARTS","GEOG","5500","A","NTRCE","Y","Y","Y","GEOG&ENV","PGCW","Y","2","","0202","050900"
"01/01/2017","104089","1","ARTS","GEOG","5502","A","NTRCE","N","N","N","GEOG&ENV","PGCW","N","2","","0202","050900"
"01/01/2017","104090","1","ARTS","GEOG","5501A","A","NTRCE","Y","Y","Y","GEOG&ENV","PGCW","Y","2","","0202","050900"
"01/01/2017","104091","1","ARTS","GEOG","5501B","A","NTRCE","Y","Y","Y","GEOG&ENV","PGCW","Y","2","","0202","050900"
"01/01/2017","104097","1","SCI","ANIML SC","1016RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","002152","1102","050105"
"01/01/2017","104098","1","SCI","ANIML SC","1018RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","002105","1102","050105"
"01/01/2017","104099","1","SCI","ANIML SC","1015RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","002152","1102","050105"
"01/01/2017","104100","1","DENT","DENT","6072HO","A","HOSP","Y","Y","Y","DENTAL","PGCW","N","3","","0807","060701"
"01/01/2017","104101","1","SCI","ANIML SC","1017RW","A","ROSE","Y","Y","Y","SCHVETSCI","UGRD","Y","2","002105","1102","050105"
"01/01/2017","104108","1","MATH","STATS","7065A","A","NTRCE","Y","Y","Y","MATHSCI","PGCW","N","2","","0501","010103"
